130.858200073242,16.128999710083,165.040451049805	130.858200073242,22.6280002593994,165.040451049805	123.670471191406,22.6280002593994,168.954742431641	123.670471191406,16.128999710083,168.954742431641	132.931976318359,16.128999710083,168.848480224609	132.931976318359,22.6280002593994,168.848480224609	125.744247436523,22.6280002593994,172.762771606445	125.744247436523,16.128999710083,172.762771606445
127.538131713867,45.3089981079102,171.673370361328	127.538131713867,38.2089996337891,171.673370361328	123.564231872559,38.2089996337891,167.98225402832	123.564231872559,45.3089981079102,167.98225402832	130.605621337891,45.3089981079102,168.370895385742	130.605621337891,38.2089996337891,168.370895385742	126.631713867188,38.2089996337891,164.679779052734	126.631713867188,45.3089981079102,164.679779052734
127.984016418457,41.9189987182617,165.300735473633	127.984016418457,32.4910049438477,165.300735473633	130.997650146484,32.4910049438477,172.799819946289	130.997650146484,41.9189987182617,172.799819946289	123.861503601074,41.9189987182617,166.957443237305	123.861503601074,32.4910049438477,166.957443237305	126.875144958496,32.4910049438477,174.456527709961	126.875144958496,41.9189987182617,174.456527709961
127.634269714355,25.9899997711182,168.107086181641	127.634269714355,20.3379993438721,168.107086181641	130.363754272461,20.3379993438721,174.033203125	130.363754272461,25.9899997711182,174.033203125	123.861656188965,25.9899997711182,169.844696044922	123.861656188965,20.3379993438721,169.844696044922	126.591133117676,20.3379993438721,175.770812988281	126.591133117676,25.9899997711182,175.770812988281
127.889221191406,22.8079986572266,168.522659301758	127.889221191406,17.0400009155273,168.522659301758	129.498977661133,17.0400009155273,173.734161376953	129.498977661133,22.8079986572266,173.734161376953	123.992446899414,22.8079986572266,169.726318359375	123.992446899414,17.0400009155273,169.726318359375	125.602203369141,17.0400009155273,174.93782043457	125.602203369141,22.8079986572266,174.93782043457
127.646110534668,21.0279998779297,168.809326171875	127.646110534668,16.4400024414062,168.809326171875	131.031539916992,16.4400024414062,176.63671875	131.031539916992,21.0279998779297,176.63671875	123.76676940918,21.0279998779297,170.487182617188	123.76676940918,16.4400024414062,170.487182617188	127.152198791504,16.4400024414062,178.314575195312	127.152198791504,21.0279998779297,178.314575195312
127.848030090332,42.4710006713867,161.986740112305	127.848030090332,38.0589981079102,161.986740112305	131.016448974609,38.0589981079102,167.989364624023	131.016448974609,42.4710006713867,167.989364624023	123.769325256348,42.4710006713867,164.139633178711	123.769325256348,38.0589981079102,164.139633178711	126.93773651123,38.0589981079102,170.14225769043	126.93773651123,42.4710006713867,170.14225769043
129.831939697266,44.5410003662109,170.046524047852	129.831939697266,38.9710006713867,170.046524047852	124.323486328125,38.9710006713867,169.334518432617	124.323486328125,44.5410003662109,169.334518432617	130.443786621094,44.5410003662109,165.312973022461	130.443786621094,38.9710006713867,165.312973022461	124.935333251953,38.9710006713867,164.600967407227	124.935333251953,44.5410003662109,164.600967407227
129.724075317383,15.9489994049072,166.350204467773	129.724075317383,21.4610004425049,166.350204467773	124.087005615234,21.4610004425049,167.999267578125	124.087005615234,15.9489994049072,167.999267578125	130.913131713867,15.9489994049072,170.414794921875	130.913131713867,21.4610004425049,170.414794921875	125.276054382324,21.4610004425049,172.063858032227	125.276054382324,15.9489994049072,172.063858032227
127.59814453125,26.6000022888184,167.992889404297	127.59814453125,21.8409996032715,167.992889404297	129.835861206055,21.8409996032715,172.621368408203	129.835861206055,26.6000022888184,172.621368408203	123.953422546387,26.6000022888184,169.755004882812	123.953422546387,21.8409996032715,169.755004882812	126.191146850586,21.8409996032715,174.383483886719	126.191146850586,26.6000022888184,174.383483886719
